,nums,labels
591,huit cent dix huit; deux cent treize,0
592,deux cent vingt cinq; sept cent quatre vingt dix sept,1
593,deux cent quatre vingt seize; cinq cent soixante douze,1
594,huit cent quarante sept; sept cent trente quatre,0
595,cent six; soixante,0
596,trois cent quatorze; deux cent vingt quatre,0
597,sept cent soixante sept; quatre cent quatre vingt dix neuf,0
598,sept cent soixante six; cent quatre vingt seize,0
599,sept cent treize; huit cent trente six,1
600,cent trente quatre; sept cent quarante trois,1
601,six cent soixante quinze; deux cent trente sept,0
602,sept cent trois; six cent quarante,0
603,cinq cent quatre vingt treize; cent quarante sept,0
604,quatre cent soixante quatre; six cent vingt trois,1
605,quatre cent soixante et un; neuf cent vingt sept,1
606,trois cent onze; sept cent quatre vingt quinze,1
607,six cent soixante six; cinq cent huit,0
608,sept cent trente cinq; quatre cent quarante quatre,0
609,douze; deux cent soixante seize,1
610,cinq cent cinquante deux; cinq cent soixante dix neuf,1
611,huit cent quatre vingt quatorze; six cent soixante cinq,0
612,cent trente; cent quinze,0
613,neuf cent quatre; sept cent soixante,0
614,cent six; trois cent dix sept,1
615,soixante dix; trois cent soixante sept,1
616,deux cent quatre vingt onze; trois cent vingt neuf,1
617,deux cent cinquante sept; six cent vingt et un,1
618,sept cent quarante deux; quatre cent soixante et un,0
619,neuf cent soixante dix huit; deux cent quarante neuf,0
620,six cent quatre vingt six; deux cent vingt huit,0
621,neuf cent vingt et un; six cent cinquante trois,0
622,deux cent vingt et un; cent trente huit,0
623,six cent dix neuf; cent dix sept,0
624,trois cent huit; neuf cent soixante dix,1
625,huit cent douze; huit cent soixante douze,1
626,trois cent soixante cinq; neuf cent quarante et un,1
627,quatre cent cinq; six cent quatre vingt dix neuf,1
628,cinq cent soixante six; cinq cent soixante huit,1
629,cinq cent dix sept; cent soixante six,0
630,cent soixante treize; quatre cent quatre vingt treize,1
631,cent quatre vingt dix sept; neuf cent quatre vingt huit,1
632,six cent cinquante quatre; trois cent cinquante cinq,0
633,six cent dix; huit cent soixante,1
634,quatre vingt dix huit; neuf cent cinquante sept,1
635,huit cent soixante quatorze; neuf cent trente deux,1
636,cent quatre vingt quinze; cinq cent quatre vingt huit,1
637,neuf cent neuf; trois cent quatre vingt dix neuf,0
638,cent quarante trois; six cent cinquante deux,1
639,trois cent quarante; deux cent vingt neuf,0
640,deux cent cinquante et un; deux cent quatre vingt dix neuf,1
641,quatre cent quarante trois; deux cent soixante douze,0
642,six cent vingt huit; sept cent quarante cinq,1
643,deux cent trente huit; cinq cent quatre vingt cinq,1
644,huit cent quatre vingt neuf; trois cent trois,0
645,vingt cinq; deux cent cinq,1
646,cent neuf; quatre cent dix,1
647,six cent vingt cinq; cinq cent soixante treize,0
648,quatre cent vingt trois; cinq cent soixante quatorze,1
649,quatre cent trente quatre; quatre cent quarante neuf,1
650,huit cent quarante cinq; huit cent dix neuf,0
651,sept cent trente huit; deux cent quatre vingt six,0
652,quatre cent dix sept; neuf cent soixante seize,1
653,cinq cent quatre vingt seize; huit cent trente et un,1
654,quatre cent deux; trois cent vingt,0
655,trois cent vingt cinq; trente trois,0
656,trois cent cinquante quatre; quatre cent quatre vingt seize,1
657,huit cent quatre vingt quatorze; neuf cent vingt six,1
658,quatre cent quatre vingt sept; neuf cent soixante dix neuf,1
659,cent soixante et un; trois cent vingt et un,1
660,quatre cent dix sept; huit cent soixante quinze,1
661,six cent soixante quatorze; sept cent quatre vingt dix sept,1
662,trois cent cinquante trois; sept cent quatre vingt trois,1
663,sept cent cinquante deux; cent quatre vingt treize,0
664,deux cent soixante six; trois cent trente sept,1
665,neuf cent cinquante six; huit cent quatre vingt onze,0
666,huit cent cinquante neuf; trois cent soixante trois,0
667,neuf cent quarante six; six cent quatre vingt quatorze,0
668,cinq cent vingt deux; deux cent cinquante sept,0
669,neuf cent un; cent douze,0
670,neuf cent quarante sept; huit cent vingt trois,0
671,deux cent quatre vingt quatorze; six cent soixante sept,1
672,huit cent cinquante neuf; cent cinquante neuf,0
673,cinq cent soixante dix; cinq cent vingt deux,0
674,six cent quatre vingt quatre; cent quatre vingt sept,0
675,cent quarante quatre; deux cent vingt trois,1
676,trente trois; huit cents,1
677,trois cent quatorze; cinq cent vingt six,1
678,sept cent un; cinq cent cinquante quatre,0
679,quatre cent quarante cinq; trois cent un,0
680,trois cent soixante douze; quatre cent trente huit,1
681,sept cent trente cinq; six cent trente huit,0
682,neuf cent quatre vingt dix neuf; soixante cinq,0
683,cinq cent cinquante deux; cent soixante neuf,0
684,six cent quatre vingt douze; sept cent vingt neuf,1
685,cinq cent soixante cinq; cinq cent quarante neuf,0
686,six cents; cent quinze,0
687,cent quatre vingt quatre; huit cent cinquante deux,1
688,cent quatre vingt treize; neuf cents,1
689,cinq cent cinquante huit; deux cent quinze,0
690,cent soixante quatorze; cinq cent quatre vingt quatre,1
691,trois cent trente neuf; neuf cent vingt,1
692,six cent quatre vingt un; huit cent soixante sept,1
693,cinq cent un; deux cent sept,0
694,cinq cent deux; quatre vingt dix sept,0
695,sept cent cinq; neuf cent quarante,1
696,trois cent trente; neuf cent seize,1
697,trois cent quatre vingt trois; trois cent quarante six,0
698,cent quatre vingt neuf; cent dix neuf,0
699,cent trente cinq; huit cent dix sept,1
700,neuf cent soixante quinze; neuf cent quarante et un,0
701,cinq cent quarante cinq; neuf cent six,1
702,huit cent trente trois; deux cent vingt sept,0
703,neuf cent cinquante et un; quatre cent quarante et un,0
704,neuf cent cinquante neuf; deux cent soixante douze,0
705,trois cent soixante neuf; dix,0
706,quatre vingt deux; cinq cent quarante trois,1
707,deux cent soixante; deux cent quatre,0
708,quatre cent soixante et un; six cent trente sept,1
709,neuf cent sept; quatre cent quarante neuf,0
710,sept cent quatre vingt sept; trois cent quinze,0
711,quatre cent un; huit cent soixante douze,1
712,sept cent quatre vingt trois; deux cent quatre vingt huit,0
713,six cent quarante et un; cent quatre vingt cinq,0
714,neuf cent quarante cinq; huit cent soixante dix sept,0
715,neuf cent quarante et un; six cent trente quatre,0
716,huit cent quatre vingt sept; trois cent onze,0
717,cent trente deux; trois cent quarante six,1
718,cinq cent soixante dix sept; huit cent soixante douze,1
719,deux cent cinquante cinq; deux cent soixante quinze,1
720,deux cent soixante sept; cent soixante dix huit,0
721,trois cent cinquante huit; huit cent cinquante deux,1
722,deux cent quatre vingt un; sept cent neuf,1
723,huit cent vingt deux; deux cent quarante six,0
724,six cent quatre vingt douze; cent cinquante deux,0
725,trois cent onze; cinq cent trente deux,1
726,neuf cent trois; neuf cent cinquante neuf,1
727,sept cent cinquante trois; quatre cent quatre vingt cinq,0
728,cinq cent seize; huit cent quatre vingt un,1
729,cinq cent six; huit cent vingt trois,1
730,cent dix neuf; sept cent quatre vingt quinze,1
731,cinq cent quatre vingt quinze; cinq cent quatre vingt huit,0
732,cinq cent trente et un; six cent trente sept,1
733,quatre vingts; cent soixante sept,1
734,deux cent quatorze; six cent vingt six,1
735,trois cent quarante six; six cent quatre vingt treize,1
736,sept cent quarante sept; cinq cent huit,0
737,neuf cent soixante seize; deux cent soixante six,0
738,neuf cent soixante trois; trois cent seize,0
739,huit cent sept; cinq cent douze,0
740,cent quatre vingt douze; cinq cent seize,1
741,sept cent soixante deux; cinq cent quatre vingt deux,0
742,cent cinquante trois; trois cent cinquante et un,1
743,quatre cent quatre vingts; six cent quatre vingt trois,1
744,cent soixante treize; six cent quatorze,1
745,neuf cent soixante douze; trente deux,0
746,six cent vingt cinq; cinq cent vingt huit,0
747,six cent trente quatre; cent soixante six,0
748,trois cent cinquante neuf; cent quarante et un,0
749,cinq cent quarante huit; cinq cent dix huit,0
750,deux cent trente; deux cent quarante quatre,1
751,huit cent cinquante et un; neuf cent quatre vingt onze,1
752,sept cent dix neuf; vingt,0
753,cent trente neuf; cent cinquante six,1
754,deux cent quarante trois; deux cent vingt et un,0
755,sept cent vingt trois; deux cent dix neuf,0
756,huit cent vingt; sept cent vingt neuf,0
757,huit cent quarante neuf; trois cent trente cinq,0
758,quatre vingt sept; cinq cent dix sept,1
759,quatre cent quatre vingt huit; huit cent quatre vingt quinze,1
760,six cent soixante dix sept; cinq cent cinquante trois,0
761,six cent soixante quinze; six cent quatre vingt dix sept,1
762,sept cent dix; trois cent quinze,0
763,six cent seize; deux,0
764,huit cent quatre vingt dix huit; quatre cent vingt huit,0
765,deux cent quatre vingt cinq; deux cent deux,0
766,six cent quatre vingt quatorze; neuf cent quarante huit,1
767,cent six; sept cent trente sept,1
768,deux cent vingt trois; sept cent quatre vingt dix sept,1
769,trente sept; quatre cent quatre vingt cinq,1
770,cent six; six cent soixante seize,1
771,cinq cent dix neuf; six cent soixante cinq,1
772,neuf cent soixante huit; sept cent seize,0
773,quatre vingt dix; six cent quatorze,1
774,neuf cent cinquante huit; sept cent cinquante sept,0
775,trois cent soixante dix neuf; neuf cent quatre vingt deux,1
776,neuf cent quatre vingt seize; trois cent douze,0
777,trente huit; deux cent trente neuf,1
778,cinq cent cinquante neuf; quatre cent cinquante quatre,0
779,six cent dix huit; neuf cent dix sept,1
780,cinquante sept; quatre vingt huit,1
781,cinquante deux; huit cent quatre vingt cinq,1
782,cinq cent soixante sept; quatre cent dix neuf,0
783,six cent neuf; cinq cent soixante dix neuf,0
784,sept cent trente six; quatre cent sept,0
785,six cent soixante douze; six cent cinquante quatre,0
786,deux cent quarante sept; six cent soixante quatre,1
787,cinq cent cinquante et un; sept cent vingt et un,1
788,quatre cent soixante et un; cinq cent quarante six,1
789,trois cent vingt quatre; trois cent treize,0
790,sept cent soixante deux; cinq cent quarante trois,0
791,sept cent vingt trois; neuf cent cinquante six,1
792,cent trente deux; neuf cent seize,1
793,cinq cent vingt; six cent six,1
794,cent trois; neuf cent quatre vingt dix,1
795,sept cent sept; trois cent vingt et un,0
796,neuf cent seize; quatre cent trente cinq,0
797,quatre cent quarante deux; quatre cent soixante sept,1
798,six cent cinquante trois; quatre cent trois,0
799,deux cent un; quatre cent soixante dix neuf,1
800,neuf cent quatre vingt quinze; trois cent trente six,0
801,deux cent dix neuf; huit cent quatre vingt quinze,1
802,cinq cent trente quatre; cent soixante douze,0
803,huit cent cinquante et un; cinq cent cinquante huit,0
804,trois cent vingt et un; cinq cent soixante dix huit,1
805,trois cent trente sept; neuf cent quatre vingt treize,1
806,trois cent cinquante sept; deux cent quatre vingt six,0
807,neuf cent vingt et un; six cent trente trois,0
808,cent quatre vingt dix neuf; sept cent soixante trois,1
809,deux cent cinquante et un; six cent soixante et onze,1
810,dix sept; neuf cent quarante deux,1
811,cent trente neuf; cinq cent six,1
812,quatre cent soixante neuf; neuf cent soixante dix neuf,1
813,cinq cent vingt deux; trois cent vingt cinq,0
814,neuf cent treize; cent soixante dix sept,0
815,cent un; cinq cent soixante cinq,1
816,trois cent quarante; neuf cent soixante douze,1
817,quatre cent treize; huit cent trente trois,1
818,cent soixante dix huit; six cent quatre vingt dix huit,1
819,deux cent neuf; quatre cent trois,1
820,quatre cent soixante treize; neuf cent trente neuf,1
821,six cent dix; cinq cent cinquante cinq,0
822,deux cent trente six; quatre cent vingt quatre,1
823,cinq cent quarante deux; six cent quatre vingt onze,1
824,quatre cent quatre vingt treize; huit cent vingt deux,1
825,neuf cent trente trois; trois cent vingt deux,0
826,quatre cent soixante quatre; six cent treize,1
827,quatre cent dix; six cent soixante quinze,1
828,vingt quatre; deux cent soixante dix neuf,1
829,sept cent quatre vingt dix sept; deux cent quarante neuf,0
830,quatre cent quatre vingt quatorze; sept cent cinquante quatre,1
831,cent quarante et un; quatre cent cinquante cinq,1
832,cent quatre vingt quatorze; quatre cent quatre vingt dix huit,1
833,deux cents; huit cent soixante dix huit,1
834,trois cent trente neuf; cinq cent vingt deux,1
835,soixante treize; deux cent quarante deux,1
836,huit cent quatre vingt neuf; deux cent quarante sept,0
837,soixante et un; quatre cent un,1
838,trois cent trente huit; deux cent quarante deux,0
839,cinq cent quatre vingt dix huit; sept cent quatorze,1
840,cinq cent quatre vingt quinze; deux cent quatre vingts,0
841,six cent quatre vingt dix huit; vingt six,0
842,quatre cent soixante quatorze; neuf cent trente quatre,1
843,quatre cent dix sept; cinq cent cinquante huit,1
844,cinq cent quarante huit; cent quatorze,0
845,deux cent quarante trois; cinq cent quatre vingt dix huit,1
846,cent trente deux; deux cent quarante deux,1
847,trois cent trente sept; neuf cent douze,1
848,trois cent onze; six cent soixante sept,1
849,cent soixante et un; cinq cent vingt six,1
850,deux cent soixante dix sept; cinq cent trente huit,1
851,sept cent quinze; quatre cents,0
852,six cent quatorze; sept cent onze,1
853,sept cent quatre vingt neuf; six cent quatre vingt quatorze,0
854,cinq cent dix neuf; cinq cent quarante six,1
855,neuf cent quarante quatre; trois cent cinquante sept,0
856,quatre cent quatre vingt quatre; neuf cent soixante six,1
857,neuf cent deux; deux cent quatre vingt sept,0
858,sept cent quatre vingt onze; neuf cent quatre vingt treize,1
859,quatre cent dix neuf; deux cent treize,0
860,six cent soixante treize; cinq cent soixante treize,0
861,cent soixante treize; quatre vingt quatorze,0
862,quatre cent un; quatre cent quatre vingt cinq,1
863,neuf cent soixante quatre; cent vingt quatre,0
864,quatre cent trois; trois cent soixante neuf,0
865,cinq cent neuf; sept cent soixante et un,1
866,deux cent soixante; six cent soixante six,1
867,cinq cent quatre vingt sept; cinq cent soixante trois,0
868,huit cent quatre vingt deux; trois cent quatre vingt sept,0
869,deux cent onze; quatre cent onze,1
870,cinq cent quatre vingt quinze; cinq cent cinquante et un,0
871,trois cent vingt cinq; quatre cent quatre vingt deux,1
872,trois cent dix; trois cent dix neuf,1
873,six cent huit; cent soixante dix sept,0
874,huit cent trente deux; six cent soixante dix,0
875,six cent dix huit; huit cent vingt,1
876,six cent soixante quatre; sept cent soixante huit,1
877,sept cent dix sept; trente trois,0
878,deux cent un; quatre cent dix huit,1
879,deux cent vingt cinq; sept cent quatre vingt seize,1
880,trente quatre; deux cent quatre vingt trois,1
881,quatre cent quarante huit; cinq cent quarante huit,1
882,sept cent cinquante; sept cent vingt,0
883,trois cent cinq; quatre cent soixante et onze,1
884,huit cent dix huit; cent quatre vingt un,0
885,sept cent soixante; cent trente et un,0
886,neuf cent cinquante; neuf cent trente cinq,0
887,sept cents; cinq cent cinquante sept,0
888,six cent cinq; deux cent soixante deux,0
889,trois cent soixante; sept cent quatre vingt sept,1
890,quatre vingt quatre; sept cent trente huit,1
