,sents,labels
602,three hundred and seventy one; six hundred and eighty three,1
603,six hundred and fifty eight; two hundred and forty seven,0
604,four hundred and two; two hundred and thirty six,0
605,three hundred and eighty eight; seven hundred and forty seven,1
606,five hundred and fifty five; four hundred and thirteen,0
607,four hundred and forty six; five hundred and twenty three,1
608,one hundred and eighty eight; six hundred and ten,1
609,fifty four; two hundred and forty two,1
610,six hundred and forty one; eight hundred and twenty eight,1
611,nine hundred and fifty seven; nine hundred and seventeen,0
612,four hundred and seventy three; nine hundred and eighty nine,1
613,thirty four; two hundred and seventy six,1
614,eight hundred; seven hundred and nine,0
615,one hundred and sixty six; nine hundred and forty eight,1
616,nine hundred and seventy nine; two hundred and ninety three,0
617,six hundred and forty; nine hundred and forty three,1
618,eight hundred and sixty five; seven hundred and eighty six,0
619,four hundred and fifteen; eight hundred and fifty six,1
620,three hundred and ninety nine; three hundred and eighty four,0
621,five hundred and eighty seven; six hundred and twenty two,1
622,one hundred and forty nine; eight hundred and twenty eight,1
623,nine hundred and twenty five; five hundred and sixty six,0
624,four hundred and forty five; seven hundred and eight,1
625,two hundred and twelve; six hundred and seventy seven,1
626,five hundred and eighty eight; one hundred and one,0
627,three hundred and seventy; five hundred and twenty nine,1
628,eight hundred and thirty eight; eight hundred and thirty nine,1
629,one hundred and sixty five; seven hundred and seventy three,1
630,one hundred and seventy five; four hundred and seventy,1
631,one hundred and twenty four; three hundred and ninety one,1
632,one hundred and sixty three; one hundred and fifty six,0
633,one hundred and ninety one; two hundred and one,1
634,eight hundred and sixty four; five hundred and seventy six,0
635,four hundred and twelve; nine hundred and eighty seven,1
636,six hundred and sixteen; eight hundred and sixty nine,1
637,nine hundred and eighteen; nine hundred and ninety eight,1
638,forty four; eighteen,0
639,five hundred and fifty one; three hundred and sixty one,0
640,five hundred and eight; seven hundred and fifty four,1
641,six hundred and forty five; six hundred and three,0
642,three hundred and eighty nine; seven hundred and eighty five,1
643,one hundred and sixty three; eight hundred and fifty,1
644,one hundred and fifty; three hundred and ninety one,1
645,six hundred and fifty two; three hundred and ninety five,0
646,seven hundred and eighty four; six hundred and ninety nine,0
647,seven hundred and forty four; one hundred and forty nine,0
648,five hundred and thirty three; four hundred and one,0
649,four hundred and thirty six; two hundred and eighty three,0
650,five hundred and eighty six; seven hundred and six,1
651,eight hundred and ninety one; four hundred and forty seven,0
652,seven hundred and sixty nine; three hundred and eighty two,0
653,six hundred and thirty one; six hundred and nineteen,0
654,two hundred and sixty nine; three hundred and forty three,1
655,fourteen; two hundred and thirty one,1
656,eight hundred and twenty two; six hundred and ten,0
657,four hundred and seventy three; eight hundred and forty seven,1
658,two hundred and nine; three hundred and sixty three,1
659,four hundred and twenty two; five hundred and twenty three,1
660,eight hundred and forty six; four hundred and ninety six,0
661,four hundred and seventy five; six hundred and thirty seven,1
662,nine hundred and twenty; two hundred and twenty eight,0
663,eight hundred and ninety five; seven hundred and forty nine,0
664,five hundred and twenty two; three hundred and forty six,0
665,seven hundred and thirty five; five hundred and ninety four,0
666,two hundred and sixty seven; three hundred and eighty seven,1
667,seven hundred and ninety two; fourteen,0
668,three hundred and forty three; one hundred and forty one,0
669,eight hundred and seventy; five hundred and twenty,0
670,nine hundred and ninety one; seventy four,0
671,seven hundred and twenty eight; one hundred and nineteen,0
672,two hundred and thirty one; two hundred and eighty two,1
673,four hundred and forty seven; six hundred and nineteen,1
674,two hundred and thirty seven; nine hundred and ninety seven,1
675,seven hundred and forty six; four hundred and forty four,0
676,six hundred and seventy one; fifty five,0
677,seven hundred and thirty two; five hundred and sixty,0
678,seven hundred and thirty two; seven hundred and fifty five,1
679,seven hundred and eight; six hundred and fifty four,0
680,twenty seven; seven hundred and ninety nine,1
681,three hundred and ninety; six hundred and seventy,1
682,seventy three; one hundred and thirty three,1
683,four hundred and sixteen; two hundred and thirty seven,0
684,five hundred and thirteen; five hundred and thirty two,1
685,six hundred and thirty two; seven hundred and thirty one,1
686,four hundred and sixty seven; nine hundred and thirty three,1
687,four hundred and seventy nine; eight hundred and sixteen,1
688,four hundred and sixty seven; three hundred and forty two,0
689,one hundred and forty seven; eight hundred and sixty four,1
690,three hundred and forty two; five hundred and twenty four,1
691,four hundred and thirty nine; thirty nine,0
692,two hundred and twenty eight; four hundred and seven,1
693,two hundred and nine; six hundred and eleven,1
694,four hundred and sixty; two hundred and fifty nine,0
695,eight hundred and one; three hundred and forty nine,0
696,seven hundred and seventy eight; eight hundred and fifty nine,1
697,four hundred and thirty nine; four hundred and ninety six,1
698,five hundred and eighty seven; seven hundred and three,1
699,nine hundred and fifty one; eight hundred and seventy two,0
700,eight hundred and forty two; nine hundred and eighty one,1
701,one hundred and thirty three; eight hundred and twenty two,1
702,seven hundred and thirty eight; five hundred and twenty,0
703,nine hundred and eight; two hundred and seventy one,0
704,nine hundred and seventy six; nine hundred and seventy four,0
705,twenty eight; two hundred and fifty six,1
706,three hundred and ninety nine; three hundred and twelve,0
707,six hundred and eighty seven; one hundred and ninety four,0
708,seven hundred and twenty one; four hundred and ninety seven,0
709,four hundred and seventy three; three hundred and seventy four,0
710,two hundred and ninety three; seven hundred and nineteen,1
711,five hundred and six; eighty eight,0
712,one hundred and eighty one; eight hundred and thirty nine,1
713,six hundred and twelve; five hundred and ninety two,0
714,two hundred and eighty four; nine hundred and thirty one,1
715,two hundred and eighty; five hundred and twenty seven,1
716,eight hundred and eighty nine; two hundred and twenty,0
717,six hundred and forty nine; nine hundred and thirty eight,1
718,seven hundred and nineteen; two hundred and fifty seven,0
719,eight hundred and fifty two; one hundred and fifty,0
720,two hundred and six; nine hundred and sixty two,1
721,five hundred and eighty two; one hundred and thirty seven,0
722,eight hundred and seventy six; seven hundred and sixty nine,0
723,one hundred and forty eight; nine hundred and sixteen,1
724,six hundred and eighty five; one hundred and twenty two,0
725,nine hundred and ninety; six hundred and sixty one,0
726,three hundred and three; one hundred and twenty seven,0
727,three hundred and sixty eight; four hundred and seventy six,1
728,nine hundred and thirty four; three hundred and twenty,0
729,nine hundred and ninety five; nine hundred and nineteen,0
730,eighty; four hundred and twenty,1
731,two hundred and four; two hundred and sixty two,1
732,nine hundred and forty three; seven hundred and thirty eight,0
733,three hundred and sixty one; eight hundred and twenty four,1
734,one hundred and fifty three; eight hundred and forty three,1
735,three hundred and fifty two; seven hundred and seventy six,1
736,ninety eight; four hundred and thirty nine,1
737,five hundred and ninety seven; seven hundred and fifty five,1
738,eight hundred and ninety seven; five hundred and forty six,0
739,twenty eight; two hundred and fifty three,1
740,three hundred and one; eighty one,0
741,seven hundred and forty eight; six hundred and ninety nine,0
742,three hundred and forty seven; eight hundred and fifty two,1
743,four hundred and fifty six; four hundred and forty five,0
744,five hundred and two; eight hundred and ninety five,1
745,two hundred and twenty; two hundred and fourteen,0
746,eight hundred and twelve; four hundred and seventy eight,0
747,nine hundred and ninety; two hundred and eighty four,0
748,thirteen; four hundred and sixteen,1
749,nine hundred and thirteen; seven hundred and eighteen,0
750,seven hundred and eighteen; nine hundred and fifty seven,1
751,one hundred and forty nine; six hundred and nineteen,1
752,eight hundred and sixty eight; two hundred and one,0
753,three hundred and forty six; three hundred and seventy two,1
754,one hundred and forty six; nine hundred and thirteen,1
755,six hundred and eighteen; three hundred and ninety four,0
756,two hundred and ninety one; eight hundred,1
757,seven hundred and forty; two hundred and sixteen,0
758,eight hundred and forty; three hundred and two,0
759,eight hundred and twenty seven; three hundred and sixty nine,0
760,four hundred and sixty two; eight hundred and eighty two,1
761,eight hundred and sixty four; seventy seven,0
762,thirty six; seven hundred and twenty five,1
763,six hundred and forty one; four hundred and sixty nine,0
764,four hundred and forty six; five,0
765,nine hundred and seventy nine; six hundred and twenty four,0
766,eight hundred and ninety four; three hundred and eighty three,0
767,seven hundred and ninety seven; one hundred and one,0
768,one hundred and sixty six; three hundred and nineteen,1
