,sents,labels
853,nihundrede og syvoghalvfems,0
854,elleve tohundrede og ni,1
855,tohundrede og tyve elleve,1
856,tohundrede og niogfyrre,0
857,syvhundrede og otteoghalvtreds,0
858,tohundrede og et toogfirs,1
859,firehundrede og fire,0
860,tohundrede og seksogtreds,0
861,sekshundrede og fem sytten,1
862,niogtyve niogfyrre,1
863,ottehundrede og nitten,0
864,tredive trehundrede,1
865,nihundrede og syvogtredive,0
866,ethundrede og treogtyve ti,1
867,fireogfyrre nioghalvfjerds,1
868,femoghalvfjerds treogfyrre,1
869,ottehundrede og femogtreds,0
870,trehundrede og femoghalvfjerds,0
871,toogfyrre trehundrede,1
872,ni firehundrede og niogfyrre,1
873,halvfems tredive,1
874,seksogtreds ethundrede,1
875,ottehundrede og nioghalvfems,0
876,firehundrede og nioghalvfems,0
877,tohundrede og fyrre niogtyve,1
878,fire sekshundrede og otte,1
879,sytten sytten,1
880,ethundrede og fyrre fyrre,1
881,tohundrede og niogfirs tre,1
882,ethundrede og elleve,0
883,trehundrede og sytten treds,1
884,trehundrede og otteogfirs,0
885,toogtreds otteogtyve,1
886,to,0
887,niogtyve syvhundrede og tolv,1
888,firehundrede og seksoghalvfjerds,0
889,tohundrede og ti ethundrede,1
890,nihundrede og syvogtyve syv,1
891,enogfirs trehundrede og et,1
892,tohundrede og tredive,0
893,nihundrede og enoghalvtreds,0
894,nihundrede og syvogfirs,0
895,tolv sekshundrede og sytten,1
896,syvhundrede og syvoghalvfems,0
897,ethundrede og nitten seksten,1
898,enogtreds nioghalvfjerds,1
899,to ottehundrede og toogfirs,1
900,firehundrede og syvoghalvtreds,0
901,femhundrede og seksogfyrre,0
902,treds femoghalvfjerds,1
903,ethundrede og syvoghalvfjerds,0
904,tohundrede og fem femogtyve,1
905,tooghalvfems nihundrede,1
906,ottehundrede og tredive,0
907,tooghalvfems ti,1
908,sekshundrede og femogfyrre,0
909,fireoghalvfems toogfyrre,1
910,ethundrede og ti firs,1
911,femten sekshundrede og atten,1
912,syvhundrede og fireoghalvfjerds,0
913,femogtyve firehundrede og ni,1
914,tretten,0
915,trehundrede og fireoghalvfems,0
916,femhundrede og nioghalvtreds,0
917,syvhundrede og firs otte,1
918,enogtyve sekshundrede og et,1
919,syvhundrede og femogfirs,0
920,ethundrede og tyve,0
921,tohundrede og seks tyve,1
922,tohundrede og syvogtreds,0
923,elleve syvhundrede,1
924,tyve,0
925,femhundrede og enogfirs firs,1
926,tohundrede og syv syvogtyve,1
927,nihundrede og tyve fire,1
928,syvhundrede og ni niogtreds,1
929,sekshundrede og femogtreds,0
930,femhundrede og toogtreds to,1
931,tohundrede og enogtredive,0
932,seksogfirs femhundrede og et,1
933,ni femhundrede og enogtyve,1
934,ni fireogtyve,1
935,syvhundrede og treogtredive,0
936,fireogfyrre fireoghalvtreds,1
937,fireogtredive femten,1
938,ottehundrede og seksoghalvfjerds,0
939,ettusind fem,1
940,firehundrede og femogtredive,0
941,syvoghalvfems niogtyve,1
942,firehundrede og otte otte,1
943,sekshundrede og treds,0
944,seks trehundrede og treds,1
945,tohundrede og otte seksten,1
946,seksogtredive ti,1
947,firehundrede og fjorten,0
948,ethundrede fyrre,1
949,toogtreds seksogfyrre,1
950,ottehundrede og treogtreds,0
951,trehundrede og treoghalvfems,0
952,treogtyve nihundrede og ni,1
953,sekshundrede og niogfyrre,0
954,firehundrede og otteogtreds,0
955,syvhundrede og ni,0
956,syv fireogfyrre,1
957,femhundrede og otteogtredive,0
958,tohundrede og treogtreds,0
959,femhundrede og halvfjerds,0
960,fire nihundrede og halvfems,1
961,firehundrede og sytten,0
962,tre femhundrede og elleve,1
963,nihundrede og niogtyve,0
964,niogtredive fireogfyrre,1
965,ethundrede og fyrre,0
966,ettusind ottehundrede og fem,1
967,femoghalvtreds,0
968,syvhundrede og fire elleve,1
969,nihundrede og treogtyve,0
970,syvhundrede og treogtredive,0
971,syvhundrede og syvogtreds,0
972,firehundrede og atten tolv,1
973,firehundrede og syvoghalvfems,0
974,tohundrede og niogtyve,0
975,firehundrede og seksogtreds,0
976,fireogtreds syvogtredive,1
977,sekshundrede og enogfyrre,0
978,ethundrede og et atten,1
979,halvfjerds tyve,1
980,nihundrede og ti syvogfyrre,1
981,firs ottehundrede og tyve,1
982,ethundrede og femoghalvfems,0
983,ethundrede og fire fyrre,1
984,trehundrede og fjorten,0
985,syvhundrede og otteogfyrre,0
986,ottehundrede og fireoghalvfems,0
987,nihundrede og to toogfyrre,1
988,femhundrede og enoghalvtreds,0
989,syv femhundrede og toogtreds,1
990,otteogfirs fem,1
991,syvhundrede og enoghalvfjerds,0
992,femhundrede og syv,0
993,ti femhundrede og niogtreds,1
994,ottehundrede og fem,0
995,toogtyve sekshundrede og ti,1
996,sekshundrede og seks atten,1
997,ottehundrede og syvogfyrre,0
998,nioghalvtreds enoghalvfjerds,1
999,ottehundrede og tooghalvtreds,0
1000,femhundrede og seksten,0
1001,fyrre trehundrede og tolv,1
1002,syvhundrede og to femogfirs,1
1003,firehundrede og enogtyve ni,1
1004,femogfirs enogtredive,1
1005,ettusind syvhundrede og to,1
1006,firehundrede og femoghalvfems,0
1007,femhundrede og toogfirs,0
1008,firehundrede og fireogtreds,0
1009,fireoghalvtreds,0
1010,syvogfyrre fireogfyrre,1
1011,trehundrede og tooghalvfems,0
1012,syvhundrede og elleve tre,1
1013,enogtyve trehundrede og tyve,1
1014,nihundrede og syvogtreds ti,1
1015,syvhundrede og halvtreds,0
1016,firehundrede og treds,0
1017,nihundrede og treds,0
1018,syvogfyrre toogfirs,1
1019,halvtreds femhundrede og to,1
1020,otte ethundrede og tre,1
1021,halvfems atten,1
1022,femhundrede og femogfyrre ni,1
1023,nihundrede og tolv,0
1024,femhundrede og femogfirs,0
1025,treogfyrre tohundrede og ni,1
1026,fireogtreds syvoghalvfjerds,1
1027,seksogtreds seks,1
1028,toogtredive seksoghalvfjerds,1
1029,toogtredive tohundrede og to,1
1030,fyrre sekshundrede og tre,1
1031,syvhundrede og seksogtreds,0
1032,syvhundrede og enogtreds,0
1033,otteogfirs enogtredive,1
1034,firehundrede og tredive,0
1035,treoghalvfems,0
1036,nihundrede og fem,0
1037,tohundrede niogtreds,1
1038,fem trehundrede og femogtyve,1
1039,seks seksogtyve,1
1040,ettusind femhundrede,1
1041,ethundrede og ni enogtreds,1
1042,femoghalvfjerds,0
1043,seks ethundrede og ti,1
1044,trehundrede og halvfjerds,0
1045,nihundrede og treogfyrre,0
1046,trehundrede og syvogtreds,0
1047,nihundrede og elleve,0
1048,fire trehundrede og toogtyve,1
1049,tohundrede og et trehundrede,1
1050,elleve,0
1051,ethundrede og fire elleve,1
1052,nihundrede og fyrre otte,1
1053,treogtreds tooghalvfems,1
1054,trehundrede og seksoghalvfjerds,0
1055,firehundrede og firs tolv,1
1056,trehundrede og syvogtredive,0
1057,syvogtyve otteoghalvtreds,1
1058,ottehundrede og treogtreds,0
1059,femhundrede og niogtredive,0
1060,treogfirs femogtredive,1
1061,otte tohundrede og enogtyve,1
1062,sekshundrede og toogtyve,0
1063,firehundrede og otteogtreds,0
1064,sekshundrede og toogtreds,0
1065,niogfirs femhundrede og ti,1
1066,femhundrede og syvogtreds,0
1067,ethundrede og otteoghalvfems,0
1068,femhundrede og toogtredive,0
1069,niogtreds nihundrede og ti,1
1070,ethundrede og tolv,0
1071,toogtyve nihundrede og tolv,1
1072,femogtyve tohundrede og seks,1
1073,femhundrede og tredive,0
1074,trehundrede og seksoghalvtreds,0
1075,sekshundrede og fire fire,1
1076,halvfjerds treds,1
1077,syvhundrede og seksogfirs,0
1078,sekshundrede og fyrre,0
1079,syvogtreds elleve,1
1080,ti firehundrede og fjorten,1
1081,femhundrede og seks,0
1082,syvogfyrre niogfyrre,1
1083,nihundrede og ti femhundrede,1
1084,treds syvhundrede og ti,1
1085,trehundrede og tretten fem,1
1086,treds tohundrede og fyrre,1
1087,ottehundrede og to toogfirs,1
1088,trehundrede og toogtyve,0
1089,ethundrede og et,0
1090,ottehundrede og ti seksten,1
1091,firehundrede og treogtyve ti,1
1092,tredive fire,1
1093,sekshundrede og fire,0
1094,nitten syvhundrede og femten,1
1095,firehundrede og nioghalvfems,0
1096,nihundrede og nitten seksten,1
1097,firehundrede og enogfyrre,0
1098,seksogtreds enogtyve,1
1099,trehundrede og otteoghalvfjerds,0
1100,nihundrede og sytten tredive,1
1101,sekshundrede og enogtredive,0
1102,tohundrede og halvfems,0
1103,tohundrede og tooghalvtreds,0
1104,femhundrede og seksten,0
1105,fireogfyrre,0
1106,firehundrede og femogtredive,0
1107,ethundrede og fireoghalvfjerds,0
1108,seks syvhundrede og niogtyve,1
1109,treogtredive treds,1
1110,niogtyve,0
1111,enoghalvfems nioghalvfems,1
1112,tohundrede og niogfyrre,0
1113,syvhundrede og enoghalvfems,0
1114,femhundrede og fireogtredive,0
1115,femhundrede og otteoghalvfjerds,0
1116,seksogtredive toogfyrre,1
1117,tyve sekshundrede og fyrre,1
1118,tohundrede og syvogtreds,0
1119,sekshundrede og treds,0
1120,firs ottehundrede og fjorten,1
1121,ethundrede og tretten ti,1
1122,syvhundrede og fireogfyrre,0
1123,ottehundrede og tooghalvfjerds,0
1124,tohundrede og toogfirs atten,1
1125,tre trehundrede og tolv,1
1126,ethundrede og nioghalvfems,0
1127,treogfirs enogfirs,1
1128,nioghalvfems,0
1129,ni nihundrede og atten,1
1130,enogfirs firehundrede og tre,1
1131,femhundrede og femoghalvfjerds,0
1132,atten femhundrede og syv,1
1133,halvfems femoghalvfems,1
1134,ottehundrede og enogfirs,0
1135,seksoghalvfjerds niogtredive,1
1136,femhundrede og femoghalvfems,0
1137,nioghalvfjerds,0
1138,syvhundrede og tyve,0
1139,nihundrede og nitten,0
1140,to femhundrede og treogtreds,1
1141,tohundrede og treoghalvfjerds,0
1142,femogfirs syvoghalvfems,1
1143,ottehundrede og treogfirs,0
1144,firehundrede og syvogtyve,0
1145,fjorten sekshundrede og fire,1
1146,trehundrede og firs fjorten,1
1147,ethundrede og seksten,0
1148,syvhundrede og treogfyrre,0
1149,femhundrede og tre,0
1150,firehundrede og femoghalvfems,0
1151,ottehundrede og enoghalvtreds,0
1152,firehundrede og toogfirs,0
1153,syvhundrede og toogtredive,0
1154,femhundrede og sytten,0
1155,trehundrede og ni otteogfirs,1
1156,ottehundrede og seksogfirs,0
1157,treds treogtreds,1
1158,firehundrede og fireoghalvfjerds,0
1159,nitten halvtreds,1
1160,sekshundrede og fyrre ni,1
1161,toogtyve firehundrede og ni,1
1162,fireogtreds syvogtredive,1
1163,nihundrede og otte,0
1164,ottehundrede og niogtreds,0
1165,enogtyve tohundrede og treds,1
1166,nihundrede og toogfirs,0
1167,firehundrede og enoghalvtreds,0
1168,ethundrede og seksogtyve,0
1169,seksten trehundrede og tolv,1
1170,to sekshundrede og nitten,1
1171,nihundrede og fireoghalvtreds,0
1172,sekshundrede og fireoghalvfems,0
1173,ni syvogfirs,1
1174,syvhundrede og syvogtredive,0
1175,ethundrede og et syvogtyve,1
1176,firehundrede og et fyrre,1
1177,trehundrede og ni,0
1178,syvhundrede og otte,0
1179,femhundrede og tooghalvfjerds,0
1180,ethundrede og tredive,0
1181,syv sekshundrede og syv,1
1182,syvhundrede og fireoghalvfjerds,0
1183,enoghalvfems,0
1184,nihundrede og niogfyrre,0
1185,ettusind syvogtredive,1
1186,to ethundrede og treogfyrre,1
1187,otte nihundrede og fjorten,1
1188,firehundrede og seksogfirs,0
1189,nihundrede og femoghalvtreds,0
1190,syvhundrede og toogfyrre,0
1191,syvogtreds fireogfirs,1
1192,seksoghalvfems,0
1193,nihundrede og tooghalvfems,0
1194,sekshundrede og niogfirs fem,1
1195,syvogtredive,0
1196,atten sekshundrede og tolv,1
1197,sekshundrede og fire treds,1
1198,nihundrede og fire,0
1199,ni ottehundrede og enogtyve,1
1200,firehundrede og otteogtyve,0
1201,nihundrede og seks tre,1
1202,niogfirs femhundrede og fire,1
1203,tohundrede og syv femten,1
1204,seksoghalvfems,0
1205,otteoghalvtreds,0
1206,sekshundrede og treoghalvfems,0
1207,tyve tohundrede og fjorten,1
1208,trehundrede og treoghalvtreds,0
1209,femhundrede og tyve,0
1210,sekshundrede og elleve,0
1211,fyrre femhundrede og atten,1
1212,femhundrede og niogtredive,0
1213,to tohundrede og enogtredive,1
1214,nihundrede og seks syvogtyve,1
1215,ethundrede og enogtyve,0
1216,ettusind femogtreds,1
1217,firehundrede og fjorten fem,1
1218,otteogtredive otteogfirs,1
1219,syvhundrede og enogfirs,0
1220,trehundrede og tolv et,1
1221,tohundrede og ni niogtreds,1
1222,ethundrede og tooghalvfems,0
1223,otte tohundrede og otte,1
1224,ti femhundrede og treogtreds,1
1225,tohundrede og tooghalvfems,0
1226,sytten ottehundrede og tolv,1
1227,nitten ethundrede og otte,1
1228,nihundrede og fireogtreds,0
1229,seksogfirs niogfirs,1
1230,treogtyve nioghalvtreds,1
1231,femhundrede og toogtyve,0
1232,femogfyrre trehundrede,1
1233,firehundrede og ni niogtreds,1
1234,halvfjerds treogtredive,1
1235,sytten syvogtredive,1
1236,femhundrede,0
1237,firehundrede og femogtyve et,1
1238,femhundrede og ni otteogtyve,1
1239,nihundrede og fem enogfyrre,1
1240,trehundrede og niogfyrre,0
1241,treogfyrre,0
1242,trehundrede og otteogfyrre,0
1243,tohundrede og fjorten et,1
1244,tyve firehundrede og tredive,1
1245,ottehundrede og tyve,0
1246,firs firehundrede og elleve,1
1247,otteogfyrre femogtredive,1
1248,fem otteoghalvtreds,1
1249,ottehundrede og femoghalvfjerds,0
1250,ottehundrede og treoghalvtreds,0
1251,to trehundrede og halvtreds,1
1252,nioghalvfems femoghalvfjerds,1
1253,trehundrede og toogfirs,0
1254,enogfyrre niogtredive,1
1255,trehundrede og femoghalvfjerds,0
1256,femhundrede og femten tyve,1
1257,syvogfirs tohundrede og et,1
1258,femhundrede og seksogtyve,0
1259,firs otteogtredive,1
1260,ethundrede og otteogtreds,0
1261,seksogtreds nioghalvfems,1
1262,sekshundrede og nioghalvfjerds,0
1263,femhundrede otteogfyrre,1
1264,trehundrede og syv,0
1265,ottehundrede og treds,0
1266,ethundrede og halvtreds tyve,1
1267,ottehundrede og treogtreds,0
1268,fem firehundrede og firs,1
1269,firehundrede og fireogfirs,0
1270,nihundrede og femoghalvtreds,0
1271,sekshundrede og syvoghalvfjerds,0
1272,nihundrede og tredive,0
1273,fem tohundrede og firs,1
1274,trehundrede og otteogtyve,0
1275,femoghalvfems syvogtreds,1
1276,ottehundrede og tredive,0
1277,nihundrede og fjorten,0
1278,nitten ottehundrede og et,1
1279,femhundrede og otteoghalvfjerds,0
1280,syvhundrede og tredive tyve,1
1281,nitten ottehundrede og tolv,1
1282,nihundrede og femogtredive,0
1283,syvhundrede og niogtredive,0
1284,tohundrede og toogtyve atten,1
1285,fyrre firehundrede og firs,1
1286,femogfirs tohundrede og tolv,1
1287,tohundrede og nioghalvtreds,0
1288,otteogfirs niogtreds,1
1289,ottehundrede og otteogtredive,0
1290,niogtyve femhundrede og syv,1
1291,sekshundrede og tredive,0
1292,nihundrede og femten,0
1293,syvhundrede og tredive to,1
1294,syvhundrede og otteogtreds,0
1295,ethundrede og niogfirs,0
1296,tohundrede og tolv fem,1
1297,tohundrede og to,0
1298,tohundrede og niogfirs,0
1299,femhundrede og tooghalvfjerds,0
1300,tohundrede og enogtredive,0
1301,ottehundrede og treogtyve ni,1
1302,sekshundrede og femogtyve,0
1303,nihundrede og syvogtyve ni,1
1304,syvhundrede og tre enogtyve,1
1305,femhundrede og fyrre,0
1306,seks ethundrede og ti,1
1307,ethundrede og et,0
1308,ethundrede og tredive,0
1309,sytten syvoghalvtreds,1
1310,trehundrede og fireogtreds,0
1311,trehundrede og seksoghalvtreds,0
1312,syvhundrede og elleve,0
1313,sekshundrede og otteogfirs,0
1314,ethundrede og sytten,0
1315,trehundrede og seksoghalvfems,0
1316,tyve tohundrede og ti,1
1317,syv ottehundrede og tretten,1
1318,syvhundrede og nioghalvfjerds,0
1319,femhundrede et,1
1320,to seksoghalvfjerds,1
1321,otte ethundrede og niogfirs,1
1322,femten tohundrede og sytten,1
1323,nihundrede og ni et,1
1324,seksten otteogfyrre,1
1325,firehundrede og fireogfirs,0
1326,otte trehundrede og elleve,1
1327,ottehundrede og tolv femten,1
1328,tohundrede og syvogtreds,0
1329,seks syvhundrede og toogtyve,1
1330,firehundrede og fireoghalvfems,0
1331,tohundrede og fireogfyrre,0
1332,sytten ethundrede og firs,1
1333,sekshundrede og fireoghalvfjerds,0
1334,femhundrede og femoghalvfems,0
1335,tohundrede og niogtreds,0
1336,ti tredive,1
1337,fireoghalvtreds,0
1338,ethundrede og seks,0
1339,tredive,0
1340,otte enoghalvtreds,1
1341,syvogtredive seksten,1
1342,ethundrede og syvoghalvtreds,0
1343,sekshundrede og femogtyve,0
1344,tretten femhundrede og treds,1
1345,firs syvhundrede og sytten,1
1346,fire atten,1
1347,sekshundrede og to halvtreds,1
1348,fyrre otteogfirs,1
1349,femhundrede og femten,0
1350,syvhundrede og fireogtyve,0
1351,elleve ethundrede og nitten,1
1352,nihundrede og treoghalvtreds,0
1353,firehundrede og niogtreds,0
1354,syv tohundrede og enogtreds,1
1355,enogtredive femoghalvfjerds,1
1356,tohundrede og fireogfyrre,0
1357,ethundrede og enogfirs,0
1358,enogtyve femogtyve,1
1359,tohundrede og syvogtreds,0
1360,ottehundrede og to,0
1361,ethundrede og toogfyrre,0
1362,ni ethundrede og toogtyve,1
1363,firs,0
1364,otte ottehundrede og seksten,1
1365,to tohundrede og otte,1
1366,femten otte,1
1367,seksogfirs trehundrede og to,1
1368,femhundrede og tooghalvfems,0
1369,ottehundrede og tre ettusind,1
1370,ni trehundrede og tyve,1
1371,fireogtredive ni,1
1372,firehundrede og seksten firs,1
1373,nihundrede og enoghalvtreds,0
1374,enogfirs tohundrede og ni,1
1375,tyve femhundrede og tredive,1
1376,enogtreds ethundrede og syv,1
1377,tolv trehundrede og ni,1
1378,toogtyve trehundrede og et,1
1379,trehundrede og halvfjerds,0
1380,fireoghalvfems niogtreds,1
1381,toogtyve syvoghalvfjerds,1
1382,trehundrede og femoghalvtreds,0
1383,femten sekshundrede og seks,1
1384,ethundrede og tre syv,1
1385,ottehundrede og fire,0
1386,sekshundrede og syvogfyrre,0
1387,fireogtreds,0
1388,firehundrede fire,1
1389,syvhundrede og syvogtredive,0
1390,enoghalvfjerds,0
1391,nihundrede og et,0
1392,tooghalvfems tohundrede,1
1393,trehundrede og treogfyrre,0
1394,ti femogtreds,1
1395,femhundrede og otteogtreds,0
1396,nihundrede og nitten sytten,1
1397,syvhundrede og seksogtredive,0
1398,sekshundrede og niogtreds,0
1399,elleve seksogtreds,1
1400,femhundrede og treogtreds,0
1401,toogfyrre otteogtreds,1
1402,femoghalvtreds fjorten,1
1403,tohundrede og fem seksten,1
1404,sekshundrede og otte,0
1405,treogfirs otteogtredive,1
1406,elleve syvhundrede og sytten,1
1407,treoghalvtreds,0
1408,femhundrede og fireoghalvtreds,0
1409,trehundrede og femogtreds,0
1410,niogtredive ni,1
1411,trehundrede og syvoghalvfems,0
1412,trehundrede og otte syv,1
1413,firehundrede og enogtredive,0
1414,fireoghalvtreds treogfirs,1
1415,firehundrede og femoghalvtreds,0
1416,seksogtreds ettusind,1
1417,trehundrede og seks treds,1
1418,tohundrede og fyrre ettusind,1
1419,to femhundrede og fireogtyve,1
1420,ottehundrede og treogtyve,0
1421,sekshundrede og fireogfyrre,0
1422,treogfirs nihundrede og to,1
1423,otteoghalvfjerds femogtreds,1
1424,femhundrede og treogtreds to,1
1425,enoghalvfems,0
1426,femogtreds enogtyve,1
1427,tohundrede og tyve toogfirs,1
1428,nihundrede og seksten,0
1429,tohundrede og tredive et,1
1430,nitten tohundrede og sytten,1
1431,nihundrede og toogfirs tyve,1
1432,firehundrede og fireoghalvtreds,0
1433,syvhundrede og otteoghalvfems,0
1434,sekshundrede og femoghalvfjerds,0
1435,femogfyrre firs,1
1436,firehundrede og halvfjerds,0
1437,trehundrede og femoghalvfjerds,0
1438,femhundrede og otteogtreds,0
1439,syv otteoghalvfjerds,1
1440,nihundrede og femogtreds,0
1441,trehundrede femoghalvtreds,1
1442,ottehundrede og fire,0
1443,syvhundrede og et toogfirs,1
1444,nihundrede og femoghalvfems,0
1445,sekshundrede og halvtreds ni,1
1446,syvogfirs niogtreds,1
1447,trehundrede og tre nitten,1
1448,ethundrede og fireogfirs,0
1449,trehundrede og tredive,0
1450,trehundrede og fjorten atten,1
1451,enogtreds femten,1
1452,tooghalvfems toogtreds,1
1453,to femhundrede og syvogtreds,1
1454,ethundrede og femogfirs,0
1455,syvhundrede og nioghalvtreds,0
1456,ottehundrede og otteoghalvfems,0
1457,enogfyrre femogtyve,1
1458,tolv ethundrede og syv,1
1459,nihundrede og fireogtreds,0
1460,nihundrede tooghalvfjerds,1
1461,firehundrede og nioghalvfems,0
