,sents,labels
992,huit cent quarante et un,0
993,soixante neuf,0
994,deux cent seize,0
995,soixante sept trois,1
996,neuf cents cent un,1
997,cinq cent quatre vingt treize,0
998,sept cent dix huit,0
999,neuf cent trente sept,0
1000,quatre cent soixante treize,0
1001,cinq cent quarante cinq,0
1002,quarante quatre,0
1003,neuf cent soixante dix huit,0
1004,deux cent sept,0
1005,quatre cents,0
1006,neuf cent cinquante six,0
1007,quatre cent treize,0
1008,six cent quarante et un,0
1009,quinze cent dix huit,1
1010,trois cent trente cinq,0
1011,quarante quatre quatorze,1
1012,neuf cent soixante seize,0
1013,neuf cent quatre vingt sept,0
1014,quatre cent huit seize,1
1015,cent vingt deux,0
1016,sept cent quatre vingt quatorze,0
1017,cent cinquante cinq,0
1018,trente six,0
1019,cent dix sept cent quinze,1
1020,six cent neuf,0
1021,deux cent soixante neuf,0
1022,mille quatre cent neuf,1
1023,quatorze trente deux,1
1024,sept cent soixante deux,0
1025,huit cent quatre vingt quinze,0
1026,cent sept quatre,1
1027,quatre cent trente deux,0
1028,neuf cent vingt deux cent,1
1029,neuf cent soixante quatre,0
1030,cinq cent quatre,0
1031,sept cent quatre vingt seize,0
1032,six cents trente six,1
1033,cinq cent soixante sept,0
1034,quatre vingt dix,0
1035,trente cinq deux cent dix,1
1036,cent vingt sept,0
1037,neuf cent douze cent huit,1
1038,six cent trente quatre,0
1039,mille quatre vingt seize,1
1040,vingt six cinq cent onze,1
1041,cinq cent treize douze,1
1042,huit cent soixante douze,0
1043,dix sept huit cent quatre,1
1044,quatre cent soixante dix huit,0
1045,dix huit cent,1
1046,onze cent trente deux,1
1047,six cent cinq vingt trois,1
1048,deux sept cent quinze,1
1049,sept cent quarante deux,0
1050,quatre cent quarante,0
1051,deux cent vingt et un dix,1
1052,trois cent quatre vingt onze,0
1053,trente neuf six cent un,1
1054,vingt deux six cent un,1
1055,trois cent quatre vingt trois,0
1056,cinq cent deux,0
1057,cinquante trente six,1
1058,cent soixante douze,0
1059,six cent soixante douze,0
1060,soixante deux,0
1061,trois cent un trente,1
1062,deux cent six neuf cents,1
1063,huit cent trente huit,0
1064,neuf cent soixante dix,0
1065,neuf quatre vingt un,1
1066,deux cent cinquante quatre,0
1067,sept cent seize vingt six,1
1068,trois cent vingt et un,0
1069,dix neuf cinquante sept,1
1070,quatre cent quarante cinq,1
1071,sept six cent neuf,1
1072,cinquante sept cent six,1
1073,cent un quatre cent vingt,1
1074,cent sept dix,1
1075,deux cent trente neuf,0
1076,sept huit cent trente,1
1077,neuf cent quarante deux,0
1078,douze six cent vingt huit,1
1079,quatre cent huit,0
1080,huit cent quarante huit,0
1081,trente huit huit cents,1
1082,cent quatre vingt un,0
1083,deux cent trente huit six,1
1084,trente six trois cent un,1
1085,cinq cent soixante huit,0
1086,cinq cent soixante trois,0
1087,deux cent quatre vingt huit,0
1088,vingt trois cent six,1
1089,neuf cent trois cinq,1
1090,deux cent soixante dix huit,0
1091,six cent vingt quatre,0
1092,sept cent soixante six,0
1093,sept cent cinquante et un,0
1094,neuf cents cent trois,1
1095,neuf cent cinq cinquante,1
1096,quatre vingt quatorze,0
1097,huit cent soixante trente,1
1098,quarante cinq cent vingt,1
1099,cent onze cent trente six,1
1100,trois cents vingt cinq,1
1101,trois cent quatre,0
1102,cent trente quatre six,1
1103,huit cent soixante douze,1
1104,trente six dix neuf,1
1105,soixante quinze soixante,1
1106,trois cent vingt,0
1107,quarante quatre cent six,1
1108,neuf cent quarante quatre,0
1109,cinq onze,1
1110,quatre cent quarante neuf,1
1111,six cent quarante trois,0
1112,trois cent soixante sept,0
1113,trois cent cinquante sept,0
1114,cinq cent un,0
1115,quatre vingt sept,0
1116,soixante dix cent douze,1
1117,sept cent vingt neuf cent,1
1118,deux cent quatre vingt sept,0
1119,six cent cinquante sept,0
1120,deux cent trente et un,0
1121,cinq cent dix cent sept,1
1122,six cent vingt neuf,0
1123,quatre vingt quatorze,0
1124,quatre cent neuf,0
1125,sept cent soixante dix huit,0
1126,six cent quatre vingt cinq,0
1127,cent douze soixante dix,1
1128,cent quinze cent onze,1
1129,sept cent cinq,1
1130,quatre vingt treize huit,1
1131,deux cent trente huit,0
1132,cent quatre vingts trois,1
1133,deux cent trente et un,0
1134,trois cent quarante trois,0
1135,quarante cinq soixante,1
1136,quarante deux mille,1
1137,deux cent soixante et onze,0
1138,huit cent cinquante,0
1139,cent soixante huit un,1
1140,soixante huit cent vingt,1
1141,sept cent huit cinq cents,1
1142,trente trente quatre,1
1143,huit cent quarante trois,1
1144,huit quatre vingt un,1
1145,dix six cent vingt quatre,1
1146,huit cent quatre vingt six,0
1147,onze cent dix sept,1
1148,trois cent sept cent sept,1
1149,trois cent soixante sept,1
1150,huit cents vingt huit,1
1151,trente soixante cinq,1
1152,cent dix trente huit,1
1153,sept cent trente sept,0
1154,cent huit six cent cinq,1
1155,sept cent quatre vingt seize,0
1156,quatre cent trente sept,0
1157,trois cent soixante et un,0
1158,neuf cent trente cinq un,1
1159,deux cent six,0
1160,six cent douze,0
1161,six cents cent six,1
1162,neuf,0
1163,huit cent cinquante huit,0
1164,neuf cent dix neuf vingt,1
1165,dix neuf cent vingt six,1
1166,six cent trente sept,0
1167,cinq cent soixante dix huit,0
1168,trois cent quinze,0
1169,cent dix quatre cent deux,1
1170,trois soixante seize,1
1171,cinq cent quatre,0
1172,six cent soixante dix huit,0
1173,vingt six sept cent onze,1
1174,cent sept trente deux,1
1175,six cent neuf cent trente,1
1176,sept cent soixante dix neuf,0
1177,cent cinq huit cent onze,1
1178,neuf cent trois soixante,1
1179,cent cinquante deux huit,1
1180,trente huit cent quatre,1
1181,cinquante cinq cent dix,1
1182,deux cent onze seize,1
1183,cent treize cent vingt,1
1184,cent huit quatre,1
1185,trois cent neuf,0
1186,quarante sept,0
1187,neuf cent quarante huit,0
1188,quatre neuf cent treize,1
1189,cinq cent dix huit un,1
1190,sept cent vingt trois,0
1191,six cent quatre vingt douze,0
1192,six cent soixante huit,0
1193,cinq vingt,1
1194,deux cent cinquante,0
1195,cinq cent quatre vingt quatorze,0
1196,deux cent dix neuf neuf,1
1197,cent seize cinq cent deux,1
1198,huit cent trente quatre,1
1199,quarante six huit,1
1200,six quatre vingt huit,1
1201,cinq cent vingt douze,1
1202,seize sept cent deux,1
1203,neuf cent onze,0
1204,cinq cent neuf huit,1
1205,vingt quatre cent quatre,1
1206,deux cent soixante dix sept,0
1207,trois cent huit,0
1208,huit cent sept quatre,1
1209,onze six cent quinze,1
1210,sept cent un cent seize,1
1211,neuf cent cinq un,1
1212,deux cent un cent deux,1
1213,sept cent treize,0
1214,six cent onze,0
1215,deux cent quatre vingt sept,0
1216,neuf cent soixante quatorze,0
1217,huit cent soixante neuf,0
1218,neuf cent deux trois,1
1219,trois cent quatre vingt quatre,0
1220,six cent soixante et onze,0
1221,neuf cent onze,1
1222,huit cent quatre vingt deux,0
1223,six cent quatre vingt neuf,0
1224,quatre cent soixante sept,0
1225,deux cent cinq vingt neuf,1
1226,cent soixante deux cents,1
1227,trente,0
1228,trois cent soixante huit,0
1229,trois cent soixante douze,0
1230,mille vingt sept,1
1231,cent cinq cinquante cinq,1
1232,vingt cinq trois cent dix,1
1233,dix cent trente huit,1
1234,trois cents trois,1
1235,sept cent trois huit,1
1236,six cent douze cent onze,1
1237,cinquante huit,0
1238,soixante cinquante quatre,1
1239,huit cent quarante neuf,0
1240,deux cent douze,0
1241,cinq cent soixante sept,0
1242,deux cent soixante et un,0
1243,huit cent onze trois,1
1244,neuf cent un,0
1245,cent treize cent six,1
1246,trois cent quarante six,0
1247,trois cent soixante douze,0
1248,trente six cent quinze,1
1249,huit cent soixante treize,0
1250,neuf cent cinquante sept,0
1251,six trois cent trois,1
1252,cent cinquante deux,0
1253,trente neuf trente deux,1
1254,huit cent cinquante cinq,0
1255,sept cent soixante dix huit,0
1256,neuf cent soixante quatre,1
1257,sept cent vingt huit,0
1258,cent deux cinquante neuf,1
1259,sept cent vingt quatre,1
1260,cinq cent soixante treize,0
1261,sept cent soixante et un,0
1262,neuf cent un trente,1
1263,six cent trente sept un,1
1264,dix neuf six cent six,1
1265,dix cent dix neuf,1
1266,huit cent vingt six,0
1267,quatre cents vingt six,1
1268,cent trente trois,1
1269,mille cent quarante huit,1
1270,trois cent vingt neuf six,1
1271,cent soixante cinq,0
1272,cinquante neuf cent dix,1
1273,quatre cent six,1
1274,cent onze neuf,1
1275,cinq cent deux,0
1276,trente six sept cent un,1
1277,deux cent treize,0
1278,huit cent trente deux,0
1279,sept cent soixante quinze,0
1280,cinq cinq cent quarante,1
1281,trois cent quarante,0
1282,trois huit cent quinze,1
1283,sept cent trente cinq,0
1284,neuf cent douze trente,1
1285,trois cent quatre vingt dix huit,0
1286,quatre cinq cent un,1
1287,trois cent cinquante huit,0
1288,huit cent trois,0
1289,trente quatre cent treize,1
1290,cent onze sept cent sept,1
1291,sept cent deux seize,1
1292,quatre cent dix,0
1293,cinquante six vingt six,1
1294,huit cent quatre vingt cinq,0
1295,cinq cent dix huit,0
1296,cinq cent cinquante sept,0
1297,sept cent trente quatre,0
1298,cent dix douze,1
1299,trente quatre cinq cents,1
1300,huit cents quarante,1
1301,cent sept cent huit,1
1302,cinq cent quatre vingt sept,0
1303,sept cents deux cent cinq,1
1304,dix neuf cent dix neuf,1
1305,cent sept trente sept,1
1306,deux cent vingt huit,0
1307,six neuf cent quarante,1
1308,soixante neuf quarante,1
1309,sept cent quatre vingt sept,0
1310,quatre vingt treize mille,1
1311,neuf cent trente et un,0
1312,cinq cent quatre vingt deux,0
1313,deux soixante deux,1
1314,trois cent vingt quatre,0
1315,soixante quatre dix sept,1
1316,six cent trente deux cent,1
1317,cent dix cinq cent deux,1
1318,cinq cent dix trente six,1
1319,trente sept,0
1320,neuf cent six mille,1
1321,cent vingt et un,0
1322,huit cents quatorze,1
1323,neuf cent quarante trente,1
1324,sept cent trois,0
1325,dix neuf vingt,1
1326,cent quinze neuf cent six,1
1327,sept cent cinquante sept,0
1328,neuf cent soixante dix neuf,0
1329,onze sept cent trente six,1
1330,cent cinquante six douze,1
1331,cinq cent onze dix huit,1
1332,cinq cent vingt sept,0
1333,sept cent soixante quinze,0
1334,cent deux cent vingt sept,1
1335,sept cent quatre vingt douze,0
1336,cent douze vingt trois,1
1337,huit cent soixante dix huit,0
1338,cinq cent soixante trois,0
1339,quatre cinquante quatre,1
1340,six cent soixante quatre,0
1341,sept cent trois,0
1342,cinq cent trois quarante,1
1343,six cent seize cent douze,1
1344,cinq dix neuf,1
1345,deux cent soixante six,0
1346,cent cinq,0
1347,quatorze neuf,1
1348,quatre cent vingt huit,0
1349,sept cent seize,0
1350,cinq cent vingt quatre,1
1351,deux cent dix sept,0
1352,quatre cent quatre vingt deux,0
1353,six cent soixante sept,0
1354,deux cent douze,0
1355,quarante six cent quatre,1
1356,neuf cent soixante six,0
1357,quatre cent cinquante huit,0
1358,six cent quatre vingt un,0
1359,quatre cent quatre vingt seize,0
1360,quatre cent deux onze,1
1361,quatre cent quatre vingt trois,0
1362,quatre quatre cent cinq,1
1363,quarante sept,0
1364,six cent soixante neuf,0
1365,deux cent quatre vingt douze,0
1366,huit cent cinq cent six,1
1367,neuf cent sept,0
1368,six cent seize cent neuf,1
1369,trois cent cinquante sept,0
1370,six cent quarante trois,0
1371,six cent quatre vingt neuf,0
1372,quatre cent seize seize,1
1373,deux cent vingt cent onze,1
1374,deux cent deux trois,1
1375,cinq cent vingt deux,0
1376,soixante deux,0
1377,cinq cent sept,0
1378,quatre cent seize mille,1
1379,six cents huit cent sept,1
1380,vingt sept cent un,1
1381,huit cent soixante huit,1
1382,sept cent quatre,0
1383,six cent dix trente sept,1
1384,cent vingt six,0
1385,deux cent vingt neuf,0
1386,deux neuf cent sept,1
1387,six cents vingt quatre,1
1388,deux cent douze,0
1389,cinq cents trente,1
1390,neuf cent quarante et un,0
1391,cent dix trente quatre,1
1392,cent douze sept cent huit,1
1393,six cent quatre vingt sept,0
1394,cinq cent soixante,0
1395,cent treize quarante huit,1
1396,six cents cinq cent cinq,1
1397,cinq cent cinquante et un,0
1398,neuf cent six trente huit,1
1399,six cent quatre vingt dix huit,0
1400,vingt trois mille,1
1401,cent quarante neuf treize,1
1402,cent dix cent vingt sept,1
1403,six cents deux,1
1404,cent seize deux cents,1
1405,vingt trois six cent un,1
1406,deux cent quatre vingt dix huit,0
1407,cinq cent neuf dix neuf,1
1408,trois cent cinquante trois,0
1409,onze cinq cent dix neuf,1
1410,huit cent treize cent six,1
1411,quatre cent soixante neuf,0
1412,sept cent cinq cent seize,1
1413,quatre cent quarante sept,0
1414,six cent soixante dix,1
1415,sept cent vingt cent un,1
1416,quatre cent quatre vingt dix sept,0
1417,sept cent six,0
1418,cent quarante,0
1419,trois cent cinquante cinq,1
1420,six cent trente un,1
1421,treize,0
1422,quatre cent un cent onze,1
1423,cinq cents,0
1424,trois cent soixante six,0
1425,deux cent sept vingt neuf,1
1426,six cent neuf mille,1
1427,deux deux cent trente,1
1428,vingt cinq cent trois,1
1429,six cent dix neuf,0
1430,sept cent soixante deux,0
1431,cinq cents mille,1
1432,six cent quatre vingt sept,0
1433,seize soixante et un,1
1434,sept cent treize quinze,1
1435,cinq cent vingt huit onze,1
1436,trois cent cinquante trois,0
1437,quatre cent soixante quinze,0
1438,six cent quatre vingt dix sept,0
1439,quarante,0
1440,six cent quatre vingt douze,0
1441,quinze deux cent dix sept,1
1442,quatre cent trois,0
1443,deux cent soixante trente,1
1444,cent trente trois,0
1445,seize trois cents,1
1446,trois cent soixante et onze,0
1447,deux cent vingt huit huit,1
1448,vingt et un dix sept,1
1449,quatre cent cinquante trois,0
1450,quatre vingt sept trois,1
1451,quinze cinq cent treize,1
1452,soixante quatre,0
1453,cinq cent cinquante et un,0
1454,neuf cent trente et un,0
1455,cent dix sept,0
1456,six cent dix sept,0
1457,six cent cinquante cinq,0
1458,sept cent cinquante six,0
1459,quinze trente sept,1
1460,cent cinquante sept seize,1
1461,quatre cent deux,0
1462,neuf cent quarante cinq,0
1463,quatre cent trente huit,0
1464,huit cents deux cent neuf,1
1465,vingt et un cent douze,1
1466,neuf cent soixante seize,0
1467,cinq cent quarante quatre,0
1468,cinq cent soixante quatre,0
1469,cinq six cent trente sept,1
1470,cinq cent soixante seize,0
1471,huit cent trente neuf,0
1472,quatre vingt neuf,0
1473,soixante huit cinq cents,1
1474,quatre cent cinquante deux,0
1475,trois trente six,1
1476,trente sept,0
1477,quatre cent soixante dix huit,0
1478,quarante quatre cent neuf,1
1479,deux cents cinq cent sept,1
1480,deux cent quarante,0
1481,soixante,0
1482,quatre cent quatre vingt onze,0
1483,mille cent treize,1
1484,trois cent quatre vingt douze,0
1485,quatre cent quatre vingt dix sept,0
1486,cent cinq cent dix sept,1
1487,sept cent quinze,0
1488,cinquante quarante sept,1
1489,trois cent soixante deux,0
1490,trente cinq,0
1491,neuf cent onze,0
1492,quatre cent quatre vingt quatorze,0
1493,trente deux six,1
1494,six dix sept,1
1495,huit cent quatre vingt six,0
1496,six cent quatre vingt six,0
1497,cent vingt sept cinq,1
1498,neuf,0
1499,sept cent dix neuf cent,1
1500,dix deux cent cinq,1
1501,vingt huit cinq cent cinq,1
1502,seize cent quatre,1
1503,douze cinq cent deux,1
1504,douze trente neuf,1
1505,soixante et un neuf cents,1
1506,dix deux cent trente deux,1
1507,cinq cent trente et un,0
1508,trois cent dix sept neuf,1
1509,deux cent trente deux six,1
1510,soixante deux trente cinq,1
1511,soixante huit vingt sept,1
1512,sept cent quatorze six,1
1513,six cent quatre vingt dix,0
1514,trois cent trois,0
1515,trente sept huit,1
1516,neuf cent quarante cinq,0
1517,neuf cent sept,0
1518,cent dix sept,0
1519,six cent trente quatre,0
1520,cent neuf cent vingt sept,1
1521,sept cent trente huit,0
1522,mille quatre vingt trois,1
1523,cent cinq cent trente six,1
1524,quatre cent cinquante trois,0
1525,cinq cent soixante douze,0
1526,cent trente six cent sept,1
1527,six quatre cent dix,1
1528,treize sept cent quatorze,1
1529,trente sept treize,1
1530,cent cinquante cent cinq,1
1531,sept cent quatre vingt treize,0
1532,quatre cent quatre vingt quinze,0
1533,sept cent soixante douze,0
1534,sept cent sept,1
1535,cent vingt vingt neuf,1
1536,six cent un douze,1
1537,cent douze dix,1
1538,six cent dix huit,0
1539,soixante cent six,1
1540,cent douze six cent douze,1
1541,six cent cinq seize,1
1542,cent un cent vingt,1
1543,cinq cents soixante cinq,1
1544,cinq cent quarante neuf,0
1545,cent cinquante et un neuf,1
1546,trente trois quarante six,1
1547,sept cent soixante et un,0
1548,vingt cinq cent deux,1
1549,sept cent onze,0
1550,six cent douze,0
1551,sept cent trois,0
1552,cent quinze,0
1553,cent quarante deux cent,1
1554,seize deux cents,1
1555,deux cent soixante dix neuf,0
1556,six cent neuf douze,1
1557,trente trente trois,1
1558,onze neuf cent onze,1
1559,cent sept trente six,1
1560,dix neuf cent treize,1
1561,douze cent seize,1
1562,trois cent quatre vingt douze,0
1563,sept cent trente deux,0
1564,soixante et onze,0
