,sents,labels
1027,six hundred and forty eight,0
1028,one hundred and forty two,0
1029,one hundred and seventy nine,0
1030,one hundred one,1
1031,seventy two sixty two,1
1032,two hundred and eight one,1
1033,eight hundred and fifteen,0
1034,three three hundred and thirty,1
1035,seven hundred and fifty two,0
1036,seven hundred and thirty fifty,1
1037,fifty nine thirty four,1
1038,sixty six six hundred and four,1
1039,forty three,0
1040,seven hundred and thirty nine,0
1041,seven hundred and sixty,0
1042,forty eight seventy,1
1043,five hundred and sixty nine,0
1044,thirty five eighty two,1
1045,one hundred and ninety six,0
1046,sixty sixty,1
1047,seven hundred and thirteen,0
1048,eight hundred and sixty three,0
1049,three hundred and eighty six,0
1050,three hundred and forty eight,0
1051,seven hundred and seventy nine,0
1052,eight hundred and twenty three,0
1053,six hundred and sixty nine,0
1054,seventy twenty five,1
1055,nine hundred ten,1
1056,seven hundred and fifteen,0
1057,three hundred and forty three,0
1058,eight hundred and sixty three,0
1059,five hundred and ninety five,0
1060,eleven thirty nine,1
1061,eight hundred and sixty four,0
1062,eleven one hundred and twelve,1
1063,seven one hundred and thirteen,1
1064,eight hundred and four sixty,1
1065,seven five hundred and five,1
1066,nine hundred and fifty twenty,1
1067,four hundred and ninety three,0
1068,one hundred and seventy,0
1069,eight hundred and eighteen,0
1070,two hundred and seventy eight,0
1071,thirty two hundred and one,1
1072,seven hundred and sixty seven,0
1073,six hundred seventy nine,1
1074,five hundred and three forty,1
1075,eight hundred and thirty one,0
1076,six hundred and twenty nine,0
1077,two nine hundred and fifty two,1
1078,one hundred and sixty two,0
1079,nine hundred and forty one,0
1080,six hundred and forty one,0
1081,fourteen eighty four,1
1082,four hundred and nineteen,0
1083,seven hundred and ten,0
1084,forty three thirty six,1
1085,six hundred and fifty one,0
1086,one hundred and four sixty one,1
1087,nine five hundred and eight,1
1088,nine hundred and thirty eight,0
1089,two hundred and ninety forty,1
1090,four hundred and ten seven,1
1091,one hundred and sixty two,0
1092,seven hundred and forty two,0
1093,four hundred and two,0
1094,sixty six thirty four,1
1095,one hundred and ninety,0
1096,two hundred and eighteen,0
1097,three hundred and twenty seven,0
1098,two hundred,0
1099,four hundred and seventy four,0
1100,forty six one hundred and five,1
1101,fifty three sixty one,1
1102,three ninety one,1
1103,three twenty eight,1
1104,sixty seven fifty six,1
1105,sixty seven,0
1106,four hundred and ninety one,0
1107,four nine hundred and eight,1
1108,five hundred and one,0
1109,three hundred and ninety three,0
1110,two hundred and nine,0
1111,forty nine,0
1112,one hundred and seventy six,0
1113,one hundred and ten forty one,1
1114,six hundred and ninety one,0
1115,eight hundred and sixty five,0
1116,two hundred and sixty one ten,1
1117,four forty one,1
1118,eighty six six hundred and two,1
1119,eight hundred and three twenty,1
1120,fifty two four hundred and two,1
1121,one hundred and thirty three,0
1122,eighteen four hundred and one,1
1123,seven hundred and six fifty,1
1124,one hundred and fifteen twenty,1
1125,six two hundred and sixty four,1
1126,six hundred and four,0
1127,twenty five eight hundred,1
1128,sixty seven one hundred,1
1129,one hundred and thirty two,0
1130,seventy nine hundred and three,1
1131,eight hundred and sixty four,0
1132,one hundred and seven four,1
1133,five hundred and forty five,0
1134,two hundred and eighty two ten,1
1135,one hundred and five thirteen,1
1136,three hundred and three one,1
1137,forty one thirty eight,1
1138,eight hundred and seventy six,0
1139,eight,0
1140,thirty nine nine hundred,1
1141,four hundred and twenty three,0
1142,ninety nine,0
1143,eight hundred and ninety one,0
1144,one hundred and forty eleven,1
1145,three four hundred,1
1146,seventy eighty nine,1
1147,seven hundred and four,0
1148,eight hundred and ninety seven,0
1149,one hundred and ninety five,0
1150,sixty one ninety four,1
1151,eighty seven seventy nine,1
1152,one hundred and fifty six one,1
1153,eight hundred and fifty six,0
1154,one hundred and seventy three,0
1155,nine hundred and thirty seven,0
1156,six one hundred and seventeen,1
1157,fifty five hundred and forty,1
1158,nine hundred and thirty five,0
1159,fifty six thirty,1
1160,six hundred and forty eight,0
1161,three hundred and ninety five,0
1162,three hundred and sixty four,0
1163,two hundred and five fourteen,1
1164,twelve three hundred and three,1
1165,nine hundred and fifty seven,0
1166,eleven three hundred and eight,1
1167,twelve nine hundred and sixty,1
1168,ten four hundred and one,1
1169,nine hundred and fifty two,0
1170,five hundred and twenty,0
1171,four hundred and twenty eight,0
1172,eight hundred and twenty four,0
1173,six hundred and twenty three,0
1174,sixty five seven hundred,1
1175,ninety nine,0
1176,twenty three thirty five,1
1177,thirty eight ten,1
1178,four hundred and thirty five,0
1179,five hundred and fifty seven,0
1180,two hundred and thirty three,0
1181,sixty three one thousand,1
1182,ninety three eighty one,1
1183,sixty nine hundred and ninety,1
1184,two hundred and four eleven,1
1185,two hundred and forty eighteen,1
1186,eighty five eighty nine,1
1187,nine hundred and three six,1
1188,two hundred and seventy,0
1189,eighteen six hundred and five,1
1190,seventeen seventy six,1
1191,three hundred and thirty seven,0
1192,nine hundred and twenty one,0
1193,one hundred and twenty six,0
1194,two hundred eighty four,1
1195,seven hundred and forty seven,0
1196,five hundred and ninety one,0
1197,eight hundred and one,0
1198,eight hundred forty one,1
1199,four hundred and ninety two,0
1200,nine hundred and forty eight,0
1201,sixty three seventy three,1
1202,six hundred and six ten,1
1203,twelve,0
1204,seven fifty three,1
1205,eight hundred and fifty six,0
1206,eight hundred and sixty twenty,1
1207,one hundred and two,0
1208,thirty six twenty,1
1209,sixty three eighty seven,1
1210,eleven seventy one,1
1211,six hundred and seventy six,0
1212,one hundred and six thirty one,1
1213,sixty four,0
1214,one hundred sixty three,1
1215,two hundred and sixty,0
1216,six hundred and fifty eighty,1
1217,three hundred and seventy nine,0
1218,one hundred and eighty one,0
1219,nine hundred and forty thirty,1
1220,six hundred and two,0
1221,fifty five seventy eight,1
1222,two hundred and eighty seven,1
1223,ninety one forty one,1
1224,five hundred and four fifty,1
1225,seven hundred and seven,0
1226,two hundred and eighty four,0
1227,five hundred and thirty one,0
1228,eight hundred and ten four,1
1229,eighty nine twenty eight,1
1230,three hundred and twelve one,1
1231,two hundred and six fifty,1
1232,five hundred and twenty eight,0
1233,fifty six hundred and forty,1
1234,one hundred and forty sixty,1
1235,twenty nine sixty two,1
1236,six hundred and fifty nine,0
1237,six hundred and fifty four,0
1238,five hundred and ninety six,0
1239,five hundred and ninety,0
1240,six hundred and seventy one,0
1241,ninety four ten,1
1242,three hundred and sixty six,0
1243,seven hundred six,1
1244,six hundred and forty five,0
1245,ninety eight sixty six,1
1246,seventy seven,1
1247,seven hundred seventeen,1
1248,fifty six hundred and eighty,1
1249,nine hundred and nineteen nine,1
1250,nine hundred and thirty nine,0
1251,seven hundred and thirty four,0
1252,four hundred and eighty two,0
1253,seven hundred and forty eight,0
1254,five hundred and thirty,0
1255,one hundred and ninety one,0
1256,thirty nine,0
1257,one hundred and sixteen seven,1
1258,one hundred and ninety five,0
1259,eight hundred and twelve seven,1
1260,nine seventy five,1
1261,four hundred and seventy four,0
1262,eighty nine hundred and two,1
1263,six hundred forty seven,1
1264,seven hundred and fourteen six,1
1265,seven hundred and eighty four,0
1266,three hundred and ninety one,0
1267,six one hundred and sixty one,1
1268,forty ninety four,1
1269,six hundred and eighty five,0
1270,eighty fifty two,1
1271,eight hundred ninety nine,1
1272,nine hundred and seventy eight,0
1273,ninety five,0
1274,one hundred and nine fifty six,1
1275,seven hundred and fifty three,0
1276,ninety nine hundred and thirty,1
1277,six hundred and thirty nine,0
1278,sixty seven hundred,1
1279,three hundred and seventy eight,0
1280,four hundred and fifty one,0
1281,twenty five nine hundred,1
1282,nine hundred and ninety seven,0
1283,thirty two hundred and sixty,1
1284,one hundred and sixty three,0
1285,eight hundred and five four,1
1286,two hundred and twenty seven,0
1287,two hundred and ninety nine,0
1288,thirty two sixty six,1
1289,fifty three twenty three,1
1290,three hundred and twenty four,0
1291,three hundred and ninety three,0
1292,two hundred and seventy,0
1293,seven hundred and ninety three,0
1294,seven hundred and sixty five,0
1295,seven hundred and twelve five,1
1296,twenty nine forty four,1
1297,thirty six,0
1298,four hundred and thirty two,0
1299,thirty one,0
1300,two hundred and ten,0
1301,five hundred and twenty five,0
1302,eight hundred and seven one,1
1303,six hundred and eighty,0
1304,four hundred and twelve,0
1305,one hundred and forty two,0
1306,two hundred and forty,0
1307,nine hundred and nine sixteen,1
1308,three hundred and thirty two,0
1309,seven hundred and sixty nine,0
1310,ninety eight thirty three,1
1311,three hundred and ninety nine,0
1312,six hundred and nine forty,1
1313,two hundred and thirty one,0
1314,fifty seven twelve,1
1315,ninety seven seven hundred,1
1316,twenty one two hundred,1
1317,fifty one hundred and one,1
1318,four forty seven,1
1319,nineteen ninety one,1
1320,sixty two seventy six,1
1321,ninety eight,0
1322,ninety seven six,1
1323,two hundred and eighty two,0
1324,three hundred and eighty two,0
1325,seven two hundred,1
1326,twelve ninety seven,1
1327,two hundred and eleven,0
1328,thirteen seventy nine,1
1329,eight hundred and fifty five,0
1330,nine hundred and fifty nine,0
1331,fifty eight thirty one,1
1332,fifty three forty seven,1
1333,ninety eight fifty one,1
1334,six hundred and thirty,0
1335,three hundred and twenty four,0
1336,one hundred and seventeen,0
1337,four hundred and seventy seven,0
1338,twelve,0
1339,four hundred and twenty eight,0
1340,fourteen eighteen,1
1341,one hundred and fifty four,0
1342,three hundred and thirty four,0
1343,six eight hundred and sixteen,1
1344,eighty one seventy four,1
1345,nineteen seventy two,1
1346,six hundred and eighty three,0
1347,eighty six twenty four,1
1348,one hundred and one,0
1349,nine fifteen,1
1350,one hundred and sixty two,0
1351,seventeen six hundred and one,1
1352,thirty six hundred and sixty,1
1353,three hundred and twenty seven,0
1354,one thousand forty eight,1
1355,nineteen one hundred and sixty,1
1356,seven hundred and five sixty,1
1357,two hundred and ten,0
1358,six hundred and forty five,0
1359,seven seventy five,1
1360,four hundred and eighty one,0
1361,two hundred and six,0
1362,five hundred and fifty one,0
1363,eight hundred and seven eight,1
1364,five hundred and thirty three,0
1365,twelve seventy nine,1
1366,three hundred and ninety nine,0
1367,sixteen twelve,1
1368,seven hundred and seventy four,0
1369,five hundred and thirty two,0
1370,five hundred and fifty nine,0
1371,five hundred,0
1372,forty one,0
1373,three hundred and fifty eight,0
1374,five hundred and forty four,0
1375,four nineteen,1
1376,two hundred thirty nine,1
1377,two hundred and ninety one,1
1378,one hundred and twenty nine,0
1379,eight hundred and forty nine,0
1380,seven hundred and eight twelve,1
1381,six hundred and five sixty one,1
1382,eight hundred and sixty two,0
1383,eight hundred and seventy three,0
1384,twenty two hundred and twenty,1
1385,fifty three forty one,1
1386,three hundred and eighty four,0
1387,sixty nine twenty three,1
1388,one hundred and seventy two,0
1389,six hundred and fifty one,0
1390,forty five fifty seven,1
1391,sixty seven ninety nine,1
1392,one hundred and sixty six five,1
1393,five hundred eighty two,1
1394,eight hundred and eighteen,0
1395,five hundred and ninety nine,0
1396,two hundred and ninety five,0
1397,seventy eight twenty six,1
1398,two twenty,1
1399,two hundred and five,0
1400,four hundred and fifty one,0
1401,eight hundred and twenty one,0
1402,four hundred and thirty five,0
1403,one hundred and seventeen one,1
1404,seven hundred and ninety four,0
1405,nineteen,0
1406,eighteen,0
1407,three hundred and eight,0
1408,forty five four hundred,1
1409,six hundred eighty nine,1
1410,fifty one eighty,1
1411,five hundred and forty six,0
1412,thirty one hundred and four,1
1413,ninety nine sixty,1
1414,six hundred and fifteen,0
1415,one hundred and fifty seven,0
1416,twelve forty seven,1
1417,eight hundred and three eight,1
1418,one hundred and seventy nine,0
1419,seven hundred and thirty eight,0
1420,six hundred and fifty two,0
1421,seventy nine seventy three,1
1422,thirty three sixty,1
1423,four eighty one,1
1424,five hundred and twenty one,0
1425,seven hundred and forty eight,0
1426,nine hundred and forty five,0
